ncessch,school_name,school_year,year_start,enrollment,is_interpolated,include
090192000358,Burr Middle School,2008-09,2008,520.0,False,True
090192000358,Burr Middle School,2009-10,2009,625.0,False,True
090192000358,Burr Middle School,2010-11,2010,707.0,False,True
090192000358,Burr Middle School,2011-12,2011,810.0,False,True
090192000358,Burr Middle School,2012-13,2012,729.0,False,True
090192000358,Burr Middle School,2013-14,2013,708.0,False,True
090192000358,Burr Middle School,2014-15,2014,685.0,False,True
090192000358,Burr Middle School,2015-16,2015,590.0,False,True
090192000358,Burr Middle School,2016-17,2016,616.0,False,True
090192000358,Burr Middle School,2017-18,2017,542.0,False,True
090192000358,Burr Middle School,2018-19,2018,546.0,False,True
090192000358,Burr Middle School,2019-20,2019,579.0,False,True
090192000358,Burr Middle School,2020-21,2020,324.0,False,True
090192000358,Burr Middle School,2021-22,2021,308.0,False,True
090192000358,Burr Middle School,2022-23,2022,277.0,False,True
090192000358,Burr Middle School,2023-24,2023,307.0,False,True
090192000358,Burr Middle School,2024-25,2024,259.0,False,True
090192001650,Capital Community College Magnet Academy,1986-87,1986,,False,False
090192001650,Capital Community College Magnet Academy,1987-88,1987,,False,False
090192001650,Capital Community College Magnet Academy,1988-89,1988,,False,False
090192001650,Capital Community College Magnet Academy,1989-90,1989,,False,False
090192001650,Capital Community College Magnet Academy,1990-91,1990,,False,False
090192001650,Capital Community College Magnet Academy,1991-92,1991,,False,False
090192001650,Capital Community College Magnet Academy,1992-93,1992,,False,False
090192001650,Capital Community College Magnet Academy,1993-94,1993,,False,False
090192001650,Capital Community College Magnet Academy,1994-95,1994,,False,False
090192001650,Capital Community College Magnet Academy,1995-96,1995,,False,False
090192001650,Capital Community College Magnet Academy,1996-97,1996,,False,False
090192001650,Capital Community College Magnet Academy,1997-98,1997,,False,False
090192001650,Capital Community College Magnet Academy,1998-99,1998,,False,False
090192001650,Capital Community College Magnet Academy,1999-00,1999,,False,False
090192001650,Capital Community College Magnet Academy,2000-01,2000,,False,False
090192001650,Capital Community College Magnet Academy,2001-02,2001,,False,False
090192001650,Capital Community College Magnet Academy,2002-03,2002,,False,False
090192001650,Capital Community College Magnet Academy,2003-04,2003,,False,False
090192001650,Capital Community College Magnet Academy,2004-05,2004,,False,False
090192001650,Capital Community College Magnet Academy,2005-06,2005,,False,False
090192001650,Capital Community College Magnet Academy,2006-07,2006,,False,False
090192001650,Capital Community College Magnet Academy,2007-08,2007,,False,False
090192001650,Capital Community College Magnet Academy,2008-09,2008,,False,False
090192001650,Capital Community College Magnet Academy,2009-10,2009,,False,False
090192001650,Capital Community College Magnet Academy,2010-11,2010,,False,False
090192001650,Capital Community College Magnet Academy,2011-12,2011,,False,False
090192001650,Capital Community College Magnet Academy,2012-13,2012,,False,False
090192001650,Capital Community College Magnet Academy,2013-14,2013,,False,False
090192001650,Capital Community College Magnet Academy,2014-15,2014,47.0,False,False
090192001650,Capital Community College Magnet Academy,2015-16,2015,56.0,False,False
090192001650,Capital Community College Magnet Academy,2016-17,2016,57.0,False,False
090192001650,Capital Community College Magnet Academy,2017-18,2017,33.0,False,False
090192001650,Capital Community College Magnet Academy,2018-19,2018,11.0,False,False
090192001650,Capital Community College Magnet Academy,2019-20,2019,,False,False
090192001650,Capital Community College Magnet Academy,2020-21,2020,,False,False
090192001650,Capital Community College Magnet Academy,2021-22,2021,,False,False
090192001650,Capital Community College Magnet Academy,2022-23,2022,,False,False
090192001650,Capital Community College Magnet Academy,2023-24,2023,,False,False
090192001650,Capital Community College Magnet Academy,2024-25,2024,,False,False
090192001435,Capital Preparatory Magnet School,1986-87,1986,,False,False
090192001435,Capital Preparatory Magnet School,1987-88,1987,,False,False
090192001435,Capital Preparatory Magnet School,1988-89,1988,,False,False
090192001435,Capital Preparatory Magnet School,1989-90,1989,,False,False
090192001435,Capital Preparatory Magnet School,1990-91,1990,,False,False
090192001435,Capital Preparatory Magnet School,1991-92,1991,,False,False
090192001435,Capital Preparatory Magnet School,1992-93,1992,,False,False
090192001435,Capital Preparatory Magnet School,1993-94,1993,,False,False
090192001435,Capital Preparatory Magnet School,1994-95,1994,,False,False
090192001435,Capital Preparatory Magnet School,1995-96,1995,,False,False
090192001435,Capital Preparatory Magnet School,1996-97,1996,,False,False
090192001435,Capital Preparatory Magnet School,1997-98,1997,,False,False
090192001435,Capital Preparatory Magnet School,1998-99,1998,,False,False
090192001435,Capital Preparatory Magnet School,1999-00,1999,,False,False
090192001435,Capital Preparatory Magnet School,2000-01,2000,,False,False
090192001435,Capital Preparatory Magnet School,2001-02,2001,,False,False
090192001435,Capital Preparatory Magnet School,2002-03,2002,,False,False
090192001435,Capital Preparatory Magnet School,2003-04,2003,,False,False
090192001435,Capital Preparatory Magnet School,2004-05,2004,,False,False
090192001435,Capital Preparatory Magnet School,2005-06,2005,142.0,False,False
090192001435,Capital Preparatory Magnet School,2006-07,2006,260.0,False,False
090192001435,Capital Preparatory Magnet School,2007-08,2007,266.0,False,False
090192001435,Capital Preparatory Magnet School,2008-09,2008,271.0,False,False
090192001435,Capital Preparatory Magnet School,2009-10,2009,276.0,False,False
090192001435,Capital Preparatory Magnet School,2010-11,2010,336.0,False,False
090192001435,Capital Preparatory Magnet School,2011-12,2011,521.0,False,False
090192001435,Capital Preparatory Magnet School,2012-13,2012,674.0,False,False
090192001435,Capital Preparatory Magnet School,2013-14,2013,701.0,False,False
090192001435,Capital Preparatory Magnet School,2014-15,2014,672.0,False,False
090192001435,Capital Preparatory Magnet School,2015-16,2015,629.0,False,False
090192001435,Capital Preparatory Magnet School,2016-17,2016,556.0,False,False
090192001435,Capital Preparatory Magnet School,2017-18,2017,489.0,False,False
090192001435,Capital Preparatory Magnet School,2018-19,2018,523.0,False,False
090192001435,Capital Preparatory Magnet School,2019-20,2019,631.0,False,False
090192001435,Capital Preparatory Magnet School,2020-21,2020,660.0,False,False
090192001435,Capital Preparatory Magnet School,2021-22,2021,647.0,False,False
090192001435,Capital Preparatory Magnet School,2022-23,2022,584.0,False,False
090192001435,Capital Preparatory Magnet School,2023-24,2023,533.0,False,False
090192001435,Capital Preparatory Magnet School,2024-25,2024,580.0,False,False
090192000359,Clark School,1986-87,1986,688.0,False,True
090192000359,Clark School,1987-88,1987,705.0,False,True
090192000359,Clark School,1988-89,1988,723.0,False,True
090192000359,Clark School,1989-90,1989,714.0,False,True
090192000359,Clark School,1990-91,1990,768.0,False,True
090192000359,Clark School,1991-92,1991,750.0,False,True
090192000359,Clark School,1992-93,1992,685.0,False,True
090192000359,Clark School,1993-94,1993,663.0,False,True
090192000359,Clark School,1994-95,1994,644.0,False,True
090192000359,Clark School,1995-96,1995,628.0,False,True
090192000359,Clark School,1996-97,1996,629.0,False,True
090192000359,Clark School,1997-98,1997,600.0,False,True
090192000359,Clark School,1998-99,1998,592.0,False,True
090192000359,Clark School,1999-00,1999,605.0,False,True
090192000359,Clark School,2000-01,2000,492.0,False,True
090192000359,Clark School,2001-02,2001,431.0,False,True
090192000359,Clark School,2002-03,2002,418.0,False,True
090192000359,Clark School,2003-04,2003,422.0,False,True
090192000359,Clark School,2004-05,2004,390.0,False,True
090192000359,Clark School,2005-06,2005,436.0,False,True
090192000359,Clark School,2006-07,2006,397.0,False,True
090192000359,Clark School,2007-08,2007,442.0,False,True
090192000359,Clark School,2008-09,2008,466.0,False,True
090192000359,Clark School,2009-10,2009,416.0,False,True
090192000359,Clark School,2010-11,2010,384.0,False,True
090192000359,Clark School,2011-12,2011,397.0,False,True
090192000359,Clark School,2012-13,2012,379.0,False,True
090192000359,Clark School,2013-14,2013,369.0,False,True
090192000359,Clark School,2014-15,2014,335.0,False,True
090192000359,Clark School,2015-16,2015,246.0,False,True
090192000359,Clark School,2016-17,2016,,False,True
090192000359,Clark School,2017-18,2017,,False,True
090192000359,Clark School,2018-19,2018,,False,True
090192000359,Clark School,2019-20,2019,,False,True
090192000359,Clark School,2020-21,2020,,False,True
090192000359,Clark School,2021-22,2021,,False,True
090192000359,Clark School,2022-23,2022,,False,True
090192000359,Clark School,2023-24,2023,,False,True
090192000359,Clark School,2024-25,2024,,False,True
090192001478,Classical Magnet School,1986-87,1986,,False,False
090192001478,Classical Magnet School,1987-88,1987,,False,False
090192001478,Classical Magnet School,1988-89,1988,,False,False
090192001478,Classical Magnet School,1989-90,1989,,False,False
090192001478,Classical Magnet School,1990-91,1990,,False,False
090192001478,Classical Magnet School,1991-92,1991,,False,False
090192001478,Classical Magnet School,1992-93,1992,,False,False
090192001478,Classical Magnet School,1993-94,1993,,False,False
090192001478,Classical Magnet School,1994-95,1994,,False,False
090192001478,Classical Magnet School,1995-96,1995,,False,False
090192001478,Classical Magnet School,1996-97,1996,,False,False
090192001478,Classical Magnet School,1997-98,1997,,False,False
090192001478,Classical Magnet School,1998-99,1998,,False,False
090192001478,Classical Magnet School,1999-00,1999,,False,False
090192001478,Classical Magnet School,2000-01,2000,,False,False
090192001478,Classical Magnet School,2001-02,2001,,False,False
090192001478,Classical Magnet School,2002-03,2002,,False,False
090192001478,Classical Magnet School,2003-04,2003,440.0,False,False
090192001478,Classical Magnet School,2004-05,2004,373.0,False,False
090192001478,Classical Magnet School,2005-06,2005,428.0,False,False
090192001478,Classical Magnet School,2006-07,2006,584.0,False,False
090192001478,Classical Magnet School,2007-08,2007,620.0,False,False
090192001478,Classical Magnet School,2008-09,2008,697.0,False,False
090192001478,Classical Magnet School,2009-10,2009,715.0,False,False
090192001478,Classical Magnet School,2010-11,2010,710.0,False,False
090192001478,Classical Magnet School,2011-12,2011,714.0,False,False
090192001478,Classical Magnet School,2012-13,2012,701.0,False,False
090192001478,Classical Magnet School,2013-14,2013,690.0,False,False
090192001478,Classical Magnet School,2014-15,2014,702.0,False,False
090192001478,Classical Magnet School,2015-16,2015,663.0,False,False
090192001478,Classical Magnet School,2016-17,2016,560.0,False,False
090192001478,Classical Magnet School,2017-18,2017,523.0,False,False
090192001478,Classical Magnet School,2018-19,2018,532.0,False,False
090192001478,Classical Magnet School,2019-20,2019,428.0,False,False
090192001478,Classical Magnet School,2020-21,2020,451.0,False,False
090192001478,Classical Magnet School,2021-22,2021,452.0,False,False
090192001478,Classical Magnet School,2022-23,2022,445.0,False,False
090192001478,Classical Magnet School,2023-24,2023,472.0,False,False
090192001478,Classical Magnet School,2024-25,2024,438.0,False,False
090192001522,Culinary Arts Academy At Weaver High School,1986-87,1986,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1987-88,1987,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1988-89,1988,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1989-90,1989,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1990-91,1990,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1991-92,1991,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1992-93,1992,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1993-94,1993,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1994-95,1994,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1995-96,1995,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1996-97,1996,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1997-98,1997,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1998-99,1998,,False,False
090192001522,Culinary Arts Academy At Weaver High School,1999-00,1999,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2000-01,2000,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2001-02,2001,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2002-03,2002,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2003-04,2003,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2004-05,2004,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2005-06,2005,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2006-07,2006,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2007-08,2007,,False,False
090192001522,Culinary Arts Academy At Weaver High School,2008-09,2008,221.0,False,False
090192001522,Culinary Arts Academy At Weaver High School,2009-10,2009,266.0,False,False
090192001522,Culinary Arts Academy At Weaver High School,2010-11,2010,246.0,False,False
090192001522,Culinary Arts Academy At Weaver High School,2011-12,2011,297.0,False,False
